0:0:0:0:0:0:0:1 - - [18/Mar/2016:13:55:22 +0100] "POST /JeuSeriBois/LoginPServlet HTTP/1.1" 200 1250
0:0:0:0:0:0:0:1 - - [18/Mar/2016:13:55:22 +0100] "GET /JeuSeriBois/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Mar/2016:13:55:22 +0100] "GET /JeuSeriBois/css/images/bg.jpg HTTP/1.1" 404 1063
0:0:0:0:0:0:0:1 - - [18/Mar/2016:13:55:28 +0100] "GET /JeuSeriBois/Index.jsp HTTP/1.1" 200 2028
0:0:0:0:0:0:0:1 - - [18/Mar/2016:13:55:28 +0100] "GET /JeuSeriBois/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Mar/2016:13:55:28 +0100] "GET /JeuSeriBois/css/images/bg.jpeg HTTP/1.1" 404 1065
0:0:0:0:0:0:0:1 - - [18/Mar/2016:13:55:28 +0100] "GET /JeuSeriBois/css/images/bg.jpg HTTP/1.1" 404 1063
0:0:0:0:0:0:0:1 - - [18/Mar/2016:13:55:28 +0100] "GET /JeuSeriBois/css/images/filiereB.jpeg HTTP/1.1" 404 1077
0:0:0:0:0:0:0:1 - - [18/Mar/2016:13:58:31 +0100] "GET /JeuSeriBois/VueLoginProducteur.jsp HTTP/1.1" 200 2071
0:0:0:0:0:0:0:1 - - [18/Mar/2016:13:58:31 +0100] "GET /JeuSeriBois/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Mar/2016:13:58:31 +0100] "GET /JeuSeriBois/css/images/bg.jpeg HTTP/1.1" 404 1065
0:0:0:0:0:0:0:1 - - [18/Mar/2016:13:58:31 +0100] "GET /JeuSeriBois/css/images/bg.jpg HTTP/1.1" 404 1063
0:0:0:0:0:0:0:1 - - [18/Mar/2016:13:58:31 +0100] "GET /JeuSeriBois/css/images/filiereB.jpeg HTTP/1.1" 404 1077
0:0:0:0:0:0:0:1 - - [18/Mar/2016:13:58:45 +0100] "POST /JeuSeriBois/LoginPServlet HTTP/1.1" 200 1246
0:0:0:0:0:0:0:1 - - [18/Mar/2016:13:58:45 +0100] "GET /JeuSeriBois/css/images/bg.jpg HTTP/1.1" 404 1063
0:0:0:0:0:0:0:1 - - [18/Mar/2016:13:58:47 +0100] "GET /JeuSeriBois/EspaceProducteurServlet HTTP/1.1" 200 2174
0:0:0:0:0:0:0:1 - - [18/Mar/2016:13:58:47 +0100] "GET /JeuSeriBois/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Mar/2016:13:58:47 +0100] "GET /JeuSeriBois/css/images/bg.jpg HTTP/1.1" 404 1063
0:0:0:0:0:0:0:1 - - [18/Mar/2016:13:58:49 +0100] "GET /JeuSeriBois/VueUpload.jsp HTTP/1.1" 200 2569
0:0:0:0:0:0:0:1 - - [18/Mar/2016:13:58:49 +0100] "GET /JeuSeriBois/css/images/bg.jpg HTTP/1.1" 404 1063
0:0:0:0:0:0:0:1 - - [18/Mar/2016:13:59:17 +0100] "POST /JeuSeriBois/UploadServlet HTTP/1.1" 200 2569
0:0:0:0:0:0:0:1 - - [18/Mar/2016:13:59:17 +0100] "GET /JeuSeriBois/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Mar/2016:13:59:17 +0100] "GET /JeuSeriBois/css/images/bg.jpg HTTP/1.1" 404 1063
0:0:0:0:0:0:0:1 - - [18/Mar/2016:13:59:19 +0100] "GET /JeuSeriBois/EspaceProducteurServlet HTTP/1.1" 200 2292
0:0:0:0:0:0:0:1 - - [18/Mar/2016:13:59:19 +0100] "GET /JeuSeriBois/css/images/bg.jpg HTTP/1.1" 404 1063
0:0:0:0:0:0:0:1 - - [18/Mar/2016:14:03:25 +0100] "GET /JeuSeriBois/VueUpload.jsp HTTP/1.1" 200 2569
0:0:0:0:0:0:0:1 - - [18/Mar/2016:14:03:25 +0100] "GET /JeuSeriBois/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Mar/2016:14:03:25 +0100] "GET /JeuSeriBois/css/images/bg.jpg HTTP/1.1" 404 1063
0:0:0:0:0:0:0:1 - - [18/Mar/2016:14:03:48 +0100] "POST /JeuSeriBois/UploadServlet HTTP/1.1" 200 2569
0:0:0:0:0:0:0:1 - - [18/Mar/2016:14:03:48 +0100] "GET /JeuSeriBois/css/images/bg.jpg HTTP/1.1" 404 1063
0:0:0:0:0:0:0:1 - - [18/Mar/2016:14:03:52 +0100] "GET /JeuSeriBois/EspaceProducteurServlet HTTP/1.1" 200 2409
0:0:0:0:0:0:0:1 - - [18/Mar/2016:14:03:52 +0100] "GET /JeuSeriBois/css/images/bg.jpg HTTP/1.1" 404 1063
0:0:0:0:0:0:0:1 - - [18/Mar/2016:14:03:55 +0100] "GET /JeuSeriBois/VueLoginOut.jsp HTTP/1.1" 200 1686
0:0:0:0:0:0:0:1 - - [18/Mar/2016:14:03:56 +0100] "GET /JeuSeriBois/css/images/bg.jpg HTTP/1.1" 404 1063
0:0:0:0:0:0:0:1 - - [18/Mar/2016:14:03:57 +0100] "GET /JeuSeriBois/Index.jsp HTTP/1.1" 200 2028
0:0:0:0:0:0:0:1 - - [18/Mar/2016:14:03:57 +0100] "GET /JeuSeriBois/css/images/bg.jpg HTTP/1.1" 404 1063
0:0:0:0:0:0:0:1 - - [18/Mar/2016:14:03:57 +0100] "GET /JeuSeriBois/css/images/bg.jpeg HTTP/1.1" 404 1065
0:0:0:0:0:0:0:1 - - [18/Mar/2016:14:03:57 +0100] "GET /JeuSeriBois/css/images/filiereB.jpeg HTTP/1.1" 404 1077
0:0:0:0:0:0:0:1 - - [18/Mar/2016:14:03:59 +0100] "GET /JeuSeriBois/VueLoginIndu.jsp HTTP/1.1" 200 2067
0:0:0:0:0:0:0:1 - - [18/Mar/2016:14:03:59 +0100] "GET /JeuSeriBois/css/images/bg.jpg HTTP/1.1" 404 1063
0:0:0:0:0:0:0:1 - - [18/Mar/2016:14:03:59 +0100] "GET /JeuSeriBois/css/images/bg.jpeg HTTP/1.1" 404 1065
0:0:0:0:0:0:0:1 - - [18/Mar/2016:14:03:59 +0100] "GET /JeuSeriBois/css/images/filiereB.jpeg HTTP/1.1" 404 1077
0:0:0:0:0:0:0:1 - - [18/Mar/2016:14:04:21 +0100] "POST /JeuSeriBois/LoginIServlet HTTP/1.1" 200 1237
0:0:0:0:0:0:0:1 - - [18/Mar/2016:14:04:21 +0100] "GET /JeuSeriBois/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Mar/2016:14:04:21 +0100] "GET /JeuSeriBois/css/images/bg.jpg HTTP/1.1" 404 1063
0:0:0:0:0:0:0:1 - - [18/Mar/2016:14:04:23 +0100] "GET /JeuSeriBois/EspaceInduServlet HTTP/1.1" 200 2052
0:0:0:0:0:0:0:1 - - [18/Mar/2016:14:04:23 +0100] "GET /JeuSeriBois/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Mar/2016:14:04:24 +0100] "GET /JeuSeriBois/css/images/bg.jpg HTTP/1.1" 404 1063
0:0:0:0:0:0:0:1 - - [18/Mar/2016:14:04:28 +0100] "GET /JeuSeriBois/CommerceInfoServlet HTTP/1.1" 200 2724
0:0:0:0:0:0:0:1 - - [18/Mar/2016:14:04:28 +0100] "GET /JeuSeriBois/css/images/bg.jpg HTTP/1.1" 404 1063
0:0:0:0:0:0:0:1 - - [18/Mar/2016:14:04:31 +0100] "GET /JeuSeriBois/CommerceInfoServlet?nomI=BOISMASTER@gmail.com&idC=2 HTTP/1.1" 200 2637
0:0:0:0:0:0:0:1 - - [18/Mar/2016:14:04:31 +0100] "GET /JeuSeriBois/css/images/bg.jpg HTTP/1.1" 404 1063
0:0:0:0:0:0:0:1 - - [18/Mar/2016:14:04:36 +0100] "GET /JeuSeriBois/EspaceInduServlet HTTP/1.1" 200 2169
0:0:0:0:0:0:0:1 - - [18/Mar/2016:14:04:36 +0100] "GET /JeuSeriBois/css/images/bg.jpg HTTP/1.1" 404 1063
0:0:0:0:0:0:0:1 - - [18/Mar/2016:15:00:23 +0100] "GET /JeuSeriBois/VueLoginOut.jsp HTTP/1.1" 200 1686
0:0:0:0:0:0:0:1 - - [18/Mar/2016:15:00:23 +0100] "GET /JeuSeriBois/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Mar/2016:15:00:23 +0100] "GET /JeuSeriBois/css/images/bg.jpg HTTP/1.1" 404 1063
0:0:0:0:0:0:0:1 - - [18/Mar/2016:15:00:24 +0100] "GET /JeuSeriBois/Index.jsp HTTP/1.1" 200 2028
0:0:0:0:0:0:0:1 - - [18/Mar/2016:15:00:24 +0100] "GET /JeuSeriBois/css/images/bg.jpeg HTTP/1.1" 404 1065
0:0:0:0:0:0:0:1 - - [18/Mar/2016:15:00:24 +0100] "GET /JeuSeriBois/css/images/bg.jpg HTTP/1.1" 404 1063
0:0:0:0:0:0:0:1 - - [18/Mar/2016:15:00:24 +0100] "GET /JeuSeriBois/css/images/filiereB.jpeg HTTP/1.1" 404 1077
0:0:0:0:0:0:0:1 - - [18/Mar/2016:15:00:27 +0100] "GET /JeuSeriBois/VueLoginIndu.jsp HTTP/1.1" 200 2067
0:0:0:0:0:0:0:1 - - [18/Mar/2016:15:00:27 +0100] "GET /JeuSeriBois/css/images/bg.jpg HTTP/1.1" 404 1063
0:0:0:0:0:0:0:1 - - [18/Mar/2016:15:00:27 +0100] "GET /JeuSeriBois/css/images/bg.jpeg HTTP/1.1" 404 1065
0:0:0:0:0:0:0:1 - - [18/Mar/2016:15:00:27 +0100] "GET /JeuSeriBois/css/images/filiereB.jpeg HTTP/1.1" 404 1077
0:0:0:0:0:0:0:1 - - [18/Mar/2016:15:00:47 +0100] "POST /JeuSeriBois/LoginIServlet HTTP/1.1" 200 1237
0:0:0:0:0:0:0:1 - - [18/Mar/2016:15:00:47 +0100] "GET /JeuSeriBois/css/images/bg.jpg HTTP/1.1" 404 1063
0:0:0:0:0:0:0:1 - - [18/Mar/2016:15:00:49 +0100] "GET /JeuSeriBois/EspaceInduServlet HTTP/1.1" 200 2169
0:0:0:0:0:0:0:1 - - [18/Mar/2016:15:00:49 +0100] "GET /JeuSeriBois/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Mar/2016:15:00:49 +0100] "GET /JeuSeriBois/css/images/bg.jpg HTTP/1.1" 404 1063
